id,full_name,display_name,slug,lnb_url,photo_url,birth_date,position,naturality,height_cm,weight_kg,profile_jersey_number,first_seen_season_id,last_seen_season_id,scrape_status,needs_manual_review,source_url
341,Carlton Eugene Guyton,Guyton,carlton-eugene-guyton,https://lnb.com.br/atletas/carlton-eugene-guyton/,https://lnb.com.br/wp-content/uploads/2025/09/CabeçãoSite_0011_1-Guyton-400x388.png,1990-08-07,Ala,Illinois (USA),194,93,1,18,18,success,0,https://lnb.com.br/atletas/carlton-eugene-guyton/
342,Cassiano Marinho Bueno,Cassiano,cassiano-marinho-bueno,https://lnb.com.br/atletas/cassiano-marinho-bueno/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0007_10-Cassiano-400x386.png,1997-01-16,Ala/Armador,Porto Alegre (RS),189,93,10,8,18,success,0,https://lnb.com.br/atletas/cassiano-marinho-bueno/
343,Cauã de Souza Pacheco,Pacheco,caua-de-souza-pacheco,https://lnb.com.br/atletas/caua-de-souza-pacheco/,https://lnb.com.br/wp-content/uploads/2022/07/CabeçãoSite_0018_Pacheco-400x413.png,2005-04-26,Armador,Rio Claro (SP),185,81,2,17,18,success,0,https://lnb.com.br/atletas/caua-de-souza-pacheco/
344,Cauã Euler Santos Queiroz,Euler,caua-euler-santos-queiroz,https://lnb.com.br/atletas/caua-euler-santos-queiroz/,https://lnb.com.br/wp-content/uploads/2022/07/Euler-400x400.png,2003-06-24,Armador,Rio de Janeiro (RJ),180,75,3,16,18,success,0,https://lnb.com.br/atletas/caua-euler-santos-queiroz/
345,Celinho,Celinho,celinho,https://lnb.com.br/atletas/celinho/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-02-04,Ala/Pivô,,188,,4,2,2,success,0,https://lnb.com.br/atletas/celinho/
346,Cesar Luiz Fabretti Araújo,César,cesar-luiz-fabretti-araujo,https://lnb.com.br/atletas/cesar-luiz-fabretti-araujo/,https://lnb.com.br/wp-content/uploads/2016/10/55-César.png,1981-07-08,Ala/Pivô,Lins (SP),202,109,5,2,10,success,0,https://lnb.com.br/atletas/cesar-luiz-fabretti-araujo/
347,Chandler Yury Chaves,Chandler,chandler-yury-chaves,https://lnb.com.br/atletas/chandler-yury-chaves/,https://lnb.com.br/wp-content/uploads/2017/01/6-Chandler-Iury-Chaves-Chandler-Rosto-400x600.png,1992-06-19,Ala,Araporã (MG),201,98,6,3,6,success,0,https://lnb.com.br/atletas/chandler-yury-chaves/
348,Charles Brian Williams II,Williams,charles-brian-williams-ii,https://lnb.com.br/atletas/charles-brian-williams-ii/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1996-11-09,Ala,,202,94,1,15,15,success,0,https://lnb.com.br/atletas/charles-brian-williams-ii/
349,Charles Darius Clark,Clark,charles-darius-clark,https://lnb.com.br/atletas/charles-darius-clark/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1996-02-22,Ala/Armador,,188,84,24,2,2,success,0,https://lnb.com.br/atletas/charles-darius-clark/
350,Charles Jett Speelman,Speelman,charles-jett-speelman,https://lnb.com.br/atletas/charles-jett-speelman/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-07-08,Ala/Pivô,Ohio (EUA),202,90,20,17,17,success,0,https://lnb.com.br/atletas/charles-jett-speelman/
351,Charles Leonard Crews Jr,Crews,charles-leonard-crews-jr,https://lnb.com.br/atletas/charles-leonard-crews-jr/,https://lnb.com.br/wp-content/uploads/2025/09/CabeçãoSite_0006_13-Crews-400x386.png,2002-11-19,Ala/Armador,Florida (EUA),190,87,13,18,18,success,0,https://lnb.com.br/atletas/charles-leonard-crews-jr/
352,Charles Phillip Hinkle,Hinkle,charles-phillip-hinkle,https://lnb.com.br/atletas/charles-phillip-hinkle/,https://lnb.com.br/wp-content/uploads/2023/12/CabeçãoSite-1-400x400.png,1988-03-11,Ala,Califórnia (EUA),196,93,11,16,18,success,0,https://lnb.com.br/atletas/charles-phillip-hinkle/
353,Charles Vastine Funches III,Funches III,charles-vastine-funches-iii,https://lnb.com.br/atletas/charles-vastine-funches-iii/,https://lnb.com.br/wp-content/uploads/2019/10/1-2-400x408.png,1988-12-07,Ala/Pivô,Bayonne Hudson (EUA),203,98,1,12,13,success,0,https://lnb.com.br/atletas/charles-vastine-funches-iii/
354,Che Yasin Bob,Bob,che-yasin-bob,https://lnb.com.br/atletas/che-yasin-bob/,https://lnb.com.br/wp-content/uploads/2018/11/10-6-400x367.png,1997-01-01,Ala,Norte-americano,198,90,10,11,11,success,0,https://lnb.com.br/atletas/che-yasin-bob/
355,Chinwuba Uzoma Jeffersom Agba,Jeff,chinwuba-uzoma-jeffersom-agba,https://lnb.com.br/atletas/chinwuba-uzoma-jeffersom-agba/,https://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1980-01-12,Pivô,Bloomington (EUA),208,,42,2,7,success,0,https://lnb.com.br/atletas/chinwuba-uzoma-jeffersom-agba/
356,Christian Ifeanyi Alaekwe,Alaekwe,christian-ifeanyi-alaekwe,https://lnb.com.br/atletas/christian-ifeanyi-alaekwe/,https://lnb.com.br/wp-content/uploads/2023/10/24-ALAEKWE-400x400.png,1998-04-22,Ala,Texas (USA),193,88,24,16,17,success,0,https://lnb.com.br/atletas/christian-ifeanyi-alaekwe/
357,Christian Mendonça Gomes Panunzio,Panunzio,christian-mendonca-gomes-panunzio,https://lnb.com.br/atletas/christian-mendonca-gomes-panunzio/,https://lnb.com.br/wp-content/uploads/2018/11/10-9-400x367.png,1994-10-18,Ala/Armador,Lorena (SP),190,90,10,7,11,success,0,https://lnb.com.br/atletas/christian-mendonca-gomes-panunzio/
358,Christopher Joseph Gradnigo,Gradnigo,christopher-joseph-gradnigo,https://lnb.com.br/atletas/christopher-joseph-gradnigo/,https://lnb.com.br/wp-content/uploads/2016/10/24-Gradnigo.png,1989-04-01,Ala/Pivô,,200,110,24,8,10,success,0,https://lnb.com.br/atletas/christopher-joseph-gradnigo/
359,Christopher Xavier Hayes,Hayes,christopher-xavier-hayes,https://lnb.com.br/atletas/christopher-xavier-hayes/,https://lnb.com.br/wp-content/uploads/2016/10/99-Chris-Hayes.png,1987-02-17,Ala/Pivô,,203,97,99,4,10,success,0,https://lnb.com.br/atletas/christopher-xavier-hayes/
360,Cicero da Silva Gonzaga,Cicero,cicero-da-silva-gonzaga,https://lnb.com.br/atletas/cicero-da-silva-gonzaga/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-02-04,Ala,,202,,2,2,7,success,0,https://lnb.com.br/atletas/cicero-da-silva-gonzaga/
361,Cláudio Alexandre Penha Junior,Penha Jr.,claudio-alexandre-penha-junior,https://lnb.com.br/atletas/claudio-alexandre-penha-junior/,https://lnb.com.br/wp-content/uploads/2025/10/CabeçãoSite_0011_Penha-400x396.png,2000-02-03,Ala/Pivô,Columbus (USA),200,103,11,18,18,success,0,https://lnb.com.br/atletas/claudio-alexandre-penha-junior/
362,Cláudio Antônio Gomes Clemente,Brasília,claudio-antonio-gomes-clemente,https://lnb.com.br/atletas/cl%c3%a1udio-ant%c3%b4nio-gomes-clemente/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1972-12-09,Pivô,Brasília (DF),202,,13,2,4,success,0,https://lnb.com.br/atletas/cl%c3%a1udio-ant%c3%b4nio-gomes-clemente/
363,Cleiton Luiz Sebastião,Sebastião,cleiton-luiz-sebastiao,https://lnb.com.br/atletas/cleiton-luiz-sebasti%c3%a3o/,https://lnb.com.br/wp-content/uploads/2014/03/06-Sebastião-Rosto.png,1979-02-26,Pivô,Santa Luiza (MG),211,,6,5,5,success,0,https://lnb.com.br/atletas/cleiton-luiz-sebasti%c3%a3o/
364,Corderro Le Quince Bennett,Bennett,corderro-le-quince-bennett,https://lnb.com.br/atletas/corderro-le-quince-bennett/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0014_Bennett-400x362.png,1988-03-29,Ala/Armador,Indiana (EUA),185,84,3,8,18,success,0,https://lnb.com.br/atletas/corderro-le-quince-bennett/
365,Cristhyã Rogério Fernandes da Silva,Cristhyã,cristhya-rogerio-fernandes-da-silva,https://lnb.com.br/atletas/cristhya-rogerio-fernandes-da-silva/,https://lnb.com.br/wp-content/uploads/2019/07/Christya-14-400x400.png,2001-04-11,Ala/Armador,São Paulo (SP),185,88,14,13,13,success,0,https://lnb.com.br/atletas/cristhya-rogerio-fernandes-da-silva/
366,Cristian Gabriel Cortés,Cortés,cristian-gabriel-cortes,https://lnb.com.br/atletas/cristian-gabriel-cort%c3%a9s/,https://lnb.com.br/wp-content/uploads/2016/10/TITI-CORTES-400x400.png,1990-09-16,Armador,Rosário (ARG),183,82,25,5,16,success,0,https://lnb.com.br/atletas/cristian-gabriel-cort%c3%a9s/
367,Cristiano Silva Felicio,Cristiano,cristiano-silva-felicio,https://lnb.com.br/atletas/cristiano-silva-fel%c3%adcio/,,,,,,,,2,18,success,0,https://lnb.com.br/atletas/cristiano-silva-fel%c3%adcio/
368,Christopher Lashun Ware,Ware,cristopher-lashun-ware,https://lnb.com.br/atletas/cristopher-lashun-ware/,https://lnb.com.br/wp-content/uploads/2017/10/Ware-400x400.png,1989-06-23,Pivô,Illinois (USA),202,105,3,10,16,success,0,https://lnb.com.br/atletas/cristopher-lashun-ware/
369,Curry Jermane Collins,Collins,curry-jermane-collins,https://lnb.com.br/atletas/curry-jermane-collins/,https://lnb.com.br/wp-content/uploads/2014/01/23-Collins-Rosto.png,1988-11-15,Armador,,189,,23,6,6,success,0,https://lnb.com.br/atletas/curry-jermane-collins/
370,Damian Dario Palacios,Palacios,damian-dario-palacios,https://lnb.com.br/atletas/damian-dario-palacios/,https://lnb.com.br/wp-content/uploads/2016/11/Palacio.png,1985-10-06,Armador,,178,79,10,9,9,success,0,https://lnb.com.br/atletas/damian-dario-palacios/
371,Daniel Aleixo de Sousa,Daniel,daniel-aleixo-de-sousa,https://lnb.com.br/atletas/daniel-aleixo-de-sousa/,https://lnb.com.br/wp-content/uploads/2018/08/Daniel_12-400x400.png,2000-06-06,Pivô,Rio de Janeiro (RJ),211,130,12,12,13,success,0,https://lnb.com.br/atletas/daniel-aleixo-de-sousa/
372,Daniel Campos Machado da Silva,Kaçamba,daniel-campos-machado-da-silva,https://lnb.com.br/atletas/daniel-campos-machado-da-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1979-02-05,Pivô,,192,,967,2,2,success,0,https://lnb.com.br/atletas/daniel-campos-machado-da-silva/
373,Daniel da Fonseca Garcia Cassiano,Daniel,daniel-da-fonseca-garcia-cassiano,https://lnb.com.br/atletas/daniel-da-fonseca-garcia-cassiano/,https://lnb.com.br/wp-content/uploads/2019/10/2-1-400x408.png,2000-04-28,Armador,,178,73,2,11,12,success,0,https://lnb.com.br/atletas/daniel-da-fonseca-garcia-cassiano/
374,Daniel Duque Santos Frederico,Daniel,daniel-duque-santos-frederico,https://lnb.com.br/atletas/daniel-duque-santos-frederico/,https://lnb.com.br/wp-content/uploads/2021/07/Cabec╠oa╠aoSite-2-daniel-400x400.png,2003-07-20,Pivô,Ervalia (MG),201,100,21,14,18,success,0,https://lnb.com.br/atletas/daniel-duque-santos-frederico/
375,Daniel Grigol Três,Daniel,daniel-grigol-tres,https://lnb.com.br/atletas/daniel-grigol-tr%c3%aas/,https://lnb.com.br/wp-content/uploads/2015/11/Daniel.png,1981-07-02,Ala,,,,33,8,8,success,0,https://lnb.com.br/atletas/daniel-grigol-tr%c3%aas/
376,Daniel Hernán Hure,Hure,daniel-hernan-hure,https://lnb.com.br/atletas/daniel-hernan-hure/,https://lnb.com.br/wp-content/uploads/2017/01/Paulistano.png,1985-01-08,Ala/Pivô,,198,114,13,9,9,success,0,https://lnb.com.br/atletas/daniel-hernan-hure/
377,Daniel Ifedi Ferreira Onwenu,Daniel,daniel-ifedi-ferreira-onwenu,https://lnb.com.br/atletas/daniel-ifedi-ferreira-onwenu/,https://lnb.com.br/wp-content/uploads/2018/09/CabeçãoSite_0006_10-Onwenu-400x371.png,2002-11-07,Ala,São Paulo (SP),198,96,10,13,18,success,0,https://lnb.com.br/atletas/daniel-ifedi-ferreira-onwenu/
378,Daniel Macedo Soares,Daniel,daniel-macedo-soares,https://lnb.com.br/atletas/daniel-macedo-soares/,https://lnb.com.br/wp-content/uploads/2015/08/9-Daniel.png,1993-04-03,Ala/Armador,Vitória da Conquista / BA,185,,9,7,7,success,0,https://lnb.com.br/atletas/daniel-macedo-soares/
379,Daniel Machado de Barros Castellar,Alemão,daniel-machado-de-barros-castellar,https://lnb.com.br/atletas/daniel-machado-de-barros-castellar/,https://lnb.com.br/wp-content/uploads/2016/10/16-Daniel-Alemão.png,1983-12-14,Pivô,Limeira (SP),204,116,16,3,10,success,0,https://lnb.com.br/atletas/daniel-machado-de-barros-castellar/
380,Daniel Maurice Spillers,Spillers,daniel-maurice-spillers,https://lnb.com.br/atletas/daniel-maurice-spillers/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1973-08-01,Ala/Pivô,California (EUA),200,,24,3,3,success,0,https://lnb.com.br/atletas/daniel-maurice-spillers/
381,Daniel Moreira de Oliveira Santos de Lima,Moreira,daniel-moreira-de-oliveira-santos-de-lima,https://lnb.com.br/atletas/daniel-moreira-de-oliveira-santos-de-lima/,https://lnb.com.br/wp-content/uploads/2021/07/CabeçãoSite-24-2-400x400.png,2003-07-04,Ala/Pivô,Rio de Janeiro (RJ),206,94,11,16,18,success,0,https://lnb.com.br/atletas/daniel-moreira-de-oliveira-santos-de-lima/
382,Daniel Pereira Lorio,Danielzinho,daniel-pereira-lorio,https://lnb.com.br/atletas/daniel-pereira-lorio/,https://lnb.com.br/wp-content/uploads/2016/10/Daniel-400x567.jpg,1994-05-26,Armador,Rio de Janeiro (RJ),80,80,7,6,8,success,0,https://lnb.com.br/atletas/daniel-pereira-lorio/
383,Daniel Suassuna da Fonte,Suassuna,daniel-suassuna-da-fonte,https://lnb.com.br/atletas/daniel-suassuna-da-fonte/,https://lnb.com.br/wp-content/uploads/2020/02/SUASSUNA.png,2002-08-04,Ala/Armador,Recife (PE),194,84,17,12,14,success,0,https://lnb.com.br/atletas/daniel-suassuna-da-fonte/
384,Daniel Von Haydin,Von Haydin,daniel-von-haydin,https://lnb.com.br/atletas/daniel-von-haydin/,https://lnb.com.br/wp-content/uploads/2018/08/CabeçãoSite_0001_30-Von-Haydin-400x400.png,1999-08-16,Ala,Porto Ferreira (SP),194,93,30,11,18,success,0,https://lnb.com.br/atletas/daniel-von-haydin/
385,Danillo Aledes de Campos,Danillo,danillo-aledes-de-campos,https://lnb.com.br/atletas/danillo-aledes-de-campos/,https://lnb.com.br/wp-content/uploads/2015/01/33-Danilo-Rosto.png,1996-12-20,Ala,,185,,33,7,7,success,0,https://lnb.com.br/atletas/danillo-aledes-de-campos/
386,Danilo Araújo Sena dos Santos,Sena,danilo-araujo-sena-dos-santos,https://lnb.com.br/atletas/danilo-ara%c3%bajo-sena-dos-santos/,https://lnb.com.br/wp-content/uploads/2016/10/pinheiross8.png,1999-02-01,Ala/Armador,Salvador (BA),196,93,24,9,14,success,0,https://lnb.com.br/atletas/danilo-ara%c3%bajo-sena-dos-santos/
387,Danilo Fuzaro Siqueira,Fuzaro,danilo-fuzaro-siqueira,https://lnb.com.br/atletas/danilo-fuzaro-siqueira/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0007_7-Fuzaro-400x400.png,1994-01-10,Ala,Uberaba (MG),193,92,9,5,18,success,0,https://lnb.com.br/atletas/danilo-fuzaro-siqueira/
388,Danilo Gomes de Carvalho,Danilo,danilo-gomes-de-carvalho,https://lnb.com.br/atletas/danilo-gomes-de-carvalho/,https://lnb.com.br/wp-content/uploads/2021/07/6-DANILO-400x400.png,2004-06-02,Armador,Curitiba (PR),180,78,5,14,15,success,0,https://lnb.com.br/atletas/danilo-gomes-de-carvalho/
389,Danilo Martins Monteiro,Danilo,danilo-martins-monteiro-2,https://lnb.com.br/atletas/danilo-martins-monteiro-2/,https://lnb.com.br/wp-content/uploads/2016/10/DANILO-MONTEIRO-400x394.png,1998-05-16,Ala,Brasília (DF),195,92,17,9,13,success,0,https://lnb.com.br/atletas/danilo-martins-monteiro-2/
390,Danilo Roberto Marques Penteado,D. Penteado,danilo-roberto-marques-penteado,https://lnb.com.br/atletas/danilo-roberto-marques-penteado/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0001_71-Penteado-400x360.png,1999-03-10,Ala,São Roque (SP),195,90,71,9,18,success,0,https://lnb.com.br/atletas/danilo-roberto-marques-penteado/
391,Darington ONeal Hobson,Hobson,darington-oneal-hobson,https://lnb.com.br/atletas/darington-oneal-hobson/,https://lnb.com.br/wp-content/uploads/2016/10/DARINGTON-HOBSON.png,1987-09-29,Ala,Nevada (EUA),202,98,1,7,16,success,0,https://lnb.com.br/atletas/darington-oneal-hobson/
392,Darnell Evans,Darnell,darnell-evans,https://lnb.com.br/atletas/darnell-evans/,https://lnb.com.br/wp-content/uploads/2016/11/Darnell.png,1984-01-20,Armador,,91,91,5,9,9,success,0,https://lnb.com.br/atletas/darnell-evans/
393,Darquavis Lamar Tucker,Dar Tucker,darquavis-lamar-tucker,https://lnb.com.br/atletas/darquavis-lamar-tucker/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1988-04-11,Ala/Armador,"Saginaw, Michigan",191,108,88,14,14,success,0,https://lnb.com.br/atletas/darquavis-lamar-tucker/
394,Darrell Loydd Davis,Davis Jr.,darrell-loydd-davis,https://lnb.com.br/atletas/darrell-loydd-davis/,https://lnb.com.br/wp-content/uploads/2025/09/CabeçãoSite_0004_17-Davis-400x400.png,1996-05-09,Armador,Michigan (USA),196,86,17,18,18,success,0,https://lnb.com.br/atletas/darrell-loydd-davis/
395,Dartona Lavelle Washam Jr,Washam,dartona-lavelle-washam-jr,https://lnb.com.br/atletas/dartona-lavelle-washam-jr/,https://lnb.com.br/wp-content/uploads/2014/05/14-Washam-Rosto.png,1982-01-07,Ala/Pivô,Wilmington (EUA),201,,14,6,6,success,0,https://lnb.com.br/atletas/dartona-lavelle-washam-jr/
396,Davaunta Latra'e Thomas,Thomas,davaunta-latrae-thomas,https://lnb.com.br/atletas/davaunta-latrae-thomas/,https://lnb.com.br/wp-content/uploads/2022/10/CabeçãoSite_0011_Davaunta-400x400.png,1995-01-08,Ala,Oklahoma (USA),195,84,0,15,18,success,0,https://lnb.com.br/atletas/davaunta-latrae-thomas/
397,Davi Leite Botelho,Botelho,davi-leite-botelho,https://lnb.com.br/atletas/davi-leite-botelho/,https://lnb.com.br/wp-content/uploads/2019/07/Botelho-11-400x400.png,2002-09-23,Armador,,191,83,11,14,14,success,0,https://lnb.com.br/atletas/davi-leite-botelho/
398,Davi Rodrigues Santana Lopes de Oliveira,Mosquito,davi-rodrigues-santana-lopes-de-oliveira,https://lnb.com.br/atletas/davi-rodrigues-santana-lopes-de-oliveira/,https://lnb.com.br/wp-content/uploads/2025/06/CabeçãoSite_0012_1-Mosquito-400x400.png,2006-05-12,Ala/Armador,Foz do Iguaçu (PR),190,72,1,18,18,success,0,https://lnb.com.br/atletas/davi-rodrigues-santana-lopes-de-oliveira/
399,Davi Rossetto de Oliveira Athayde,Rossetto,davi-rossetto-de-oliveira-athayde,https://lnb.com.br/atletas/davi-rossetto-de-oliveira-athayde/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0010_5-Davi-Rossetto-400x390.png,1992-07-27,Armador,São Paulo (SP),178,82,5,3,18,success,0,https://lnb.com.br/atletas/davi-rossetto-de-oliveira-athayde/
400,David Ahmad Nesbitt,Nesbitt,david-ahmad-nesbitt,https://lnb.com.br/atletas/david-ahmad-nesbitt/,https://lnb.com.br/wp-content/uploads/2017/10/CabeçãoSite-24-400x400.png,1991-02-10,Ala/Pivô,Bahamas,205,104,25,10,17,success,0,https://lnb.com.br/atletas/david-ahmad-nesbitt/
401,David Alejandro Cubillan Leon,Cubillan,david-alejandro-cubillan-leon,https://lnb.com.br/atletas/david-alejandro-cubillan-leon/,https://lnb.com.br/wp-content/uploads/2017/07/Cubillan-8.png,1987-07-27,Armador,Maracaibo (VEN),181,79,8,10,14,success,0,https://lnb.com.br/atletas/david-alejandro-cubillan-leon/
402,David Augusto Santos Brito,David,david-augusto-santos-brito,https://lnb.com.br/atletas/david-augusto-santos-brito/,https://lnb.com.br/wp-content/uploads/2016/10/David-400x609.jpg,1994-01-28,Ala/Armador,São Paulo (SP),,,10,5,5,success,0,https://lnb.com.br/atletas/david-augusto-santos-brito/
403,David Boyd Teague III,Teague,david-boyd-teague-iii,https://lnb.com.br/atletas/david-boyd-teague-iii/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1983-06-04,Ala/Pivô,,0,,25,3,3,success,0,https://lnb.com.br/atletas/david-boyd-teague-iii/
404,David Ferreira Chaves,David Chaves,david-ferreira-chaves,https://lnb.com.br/atletas/david-ferreira-chaves/,https://lnb.com.br/wp-content/uploads/2022/07/CabeçãoSite_0013_David-Chaves-400x359.png,2005-02-03,Ala,São Paulo (SP),200,100,4,17,18,success,0,https://lnb.com.br/atletas/david-ferreira-chaves/
405,David Lee Sloan Jr,David,david-lee-sloan-jr,https://lnb.com.br/atletas/david-lee-sloan-jr/,,,,,,,,17,18,success,0,https://lnb.com.br/atletas/david-lee-sloan-jr/
406,David Wayne Jackson Jr,David Jackson,david-wayne-jackson-jr,https://lnb.com.br/atletas/david-wayne-jackson-jr/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0012_David-Jackson-400x372.png,1982-08-12,Ala,Maryland (EUA),185,95,32,4,18,success,0,https://lnb.com.br/atletas/david-wayne-jackson-jr/
407,Daviyon Curtis Dreper,Dreper,daviyon-curtis-draper,https://lnb.com.br/atletas/daviyon-curtis-draper/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-08-06,Ala/Pivô,Califórnia (EUA),198,113,11,12,16,success,0,https://lnb.com.br/atletas/daviyon-curtis-draper/
408,Deandre Coleman,Coleman,deandre-coleman,https://lnb.com.br/atletas/deandre-coleman/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-08-31,Pivô,Memphis (EUA),200,,24,5,5,success,0,https://lnb.com.br/atletas/deandre-coleman/
409,Decensae Xavier White,Xavier,decensae-xavier-white,https://lnb.com.br/atletas/decensae-xavier-white/,https://lnb.com.br/wp-content/uploads/2025/09/xavier-400x400.png,1988-01-30,Ala,California (USA),195,85,10,18,18,success,0,https://lnb.com.br/atletas/decensae-xavier-white/
410,Delano Demetrius Spencer II,Spencer,delano-demetrius-spencer-ii,https://lnb.com.br/atletas/delano-demetrius-spencer-ii/,https://lnb.com.br/wp-content/uploads/2019/08/1-3-400x408-400x408.png,1994-09-07,Ala,,191,91,1,12,12,success,0,https://lnb.com.br/atletas/delano-demetrius-spencer-ii/
